filepath,happy,surprise,sad,angry,disgust,fear
/archive/test/angry/PrivateTest_62397768.jpg,0.67,0.00,0.00,0.33,0.00,0.00
/archive/test/angry/PrivateTest_62524431.jpg,0.07,0.00,0.00,0.93,0.00,0.00
/archive/test/angry/PrivateTest_62630976.jpg,0.11,0.00,0.00,0.89,0.00,0.00
/archive/test/angry/PrivateTest_62900390.jpg,0.06,0.00,0.00,0.77,0.00,0.16
/archive/test/angry/PrivateTest_63127439.jpg,0.00,0.00,0.00,1.00,0.00,0.00
/archive/test/angry/PrivateTest_63627829.jpg,0.04,0.00,0.54,0.40,0.00,0.02
/archive/test/angry/PrivateTest_63729606.jpg,0.00,0.00,0.00,1.00,0.00,0.00
/archive/test/angry/PrivateTest_64021465.jpg,0.01,0.01,0.70,0.11,0.01,0.17
/archive/test/angry/PrivateTest_64130863.jpg,0.01,0.00,0.39,0.12,0.00,0.48
/archive/test/angry/PrivateTest_64157579.jpg,0.00,0.00,0.00,0.99,0.00,0.01
/archive/test/angry/PrivateTest_6420283.jpg,0.01,0.00,0.80,0.03,0.00,0.15
/archive/test/angry/PrivateTest_64728949.jpg,0.00,0.00,0.01,0.50,0.01,0.49
/archive/test/angry/PrivateTest_64746023.jpg,0.01,0.00,0.93,0.00,0.00,0.07
/archive/test/angry/PrivateTest_64927607.jpg,1.00,0.00,0.00,0.00,0.00,0.00
/archive/test/angry/PrivateTest_64954005.jpg,0.00,0.00,0.00,1.00,0.00,0.00
/archive/test/angry/PrivateTest_65112072.jpg,0.00,0.00,0.00,0.52,0.02,0.46
/archive/test/angry/PrivateTest_65714191.jpg,0.01,0.00,0.86,0.00,0.00,0.13
/archive/test/angry/PrivateTest_65716682.jpg,0.01,0.01,0.04,0.16,0.04,0.75
/archive/test/angry/PrivateTest_65810483.jpg,0.01,0.00,0.61,0.04,0.01,0.33
/archive/test/angry/PrivateTest_65816712.jpg,0.00,0.00,0.00,1.00,0.00,0.00
/archive/test/angry/PrivateTest_65902387.jpg,0.03,0.00,0.00,0.96,0.00,0.00
/archive/test/angry/PrivateTest_65940639.jpg,0.01,0.01,0.46,0.32,0.01,0.20
/archive/test/angry/PrivateTest_66494063.jpg,0.19,0.00,0.78,0.03,0.00,0.00
/archive/test/angry/PrivateTest_66535975.jpg,0.01,0.00,0.34,0.14,0.04,0.47
/archive/test/angry/PrivateTest_66644428.jpg,0.04,0.00,0.00,0.00,0.00,0.96
/archive/test/angry/PrivateTest_66705645.jpg,0.00,0.00,0.01,0.53,0.00,0.46
/archive/test/angry/PrivateTest_66928656.jpg,0.00,0.00,0.00,0.17,0.08,0.75
/archive/test/angry/PrivateTest_67252628.jpg,1.00,0.00,0.00,0.00,0.00,0.00
/archive/test/angry/PrivateTest_67702983.jpg,0.00,0.00,0.00,0.98,0.00,0.02
/archive/test/angry/PrivateTest_68156545.jpg,0.00,0.00,0.00,0.86,0.00,0.14
/archive/test/angry/PrivateTest_68166022.jpg,0.00,0.00,0.00,0.99,0.00,0.00
/archive/test/angry/PrivateTest_68333170.jpg,0.00,0.00,0.00,0.90,0.00,0.10
/archive/test/angry/PrivateTest_68356234.jpg,1.00,0.00,0.00,0.00,0.00,0.00
/archive/test/angry/PrivateTest_68462643.jpg,0.00,0.00,0.00,1.00,0.00,0.00
/archive/test/angry/PrivateTest_68557811.jpg,0.08,0.00,0.00,0.92,0.00,0.00
/archive/test/angry/PrivateTest_68625027.jpg,0.03,0.00,0.67,0.14,0.00,0.17
/archive/test/angry/PrivateTest_69389869.jpg,0.00,0.00,0.00,0.91,0.00,0.08
/archive/test/angry/PrivateTest_69615683.jpg,0.00,0.00,0.00,0.93,0.00,0.06
/archive/test/angry/PrivateTest_69720002.jpg,0.42,0.00,0.39,0.10,0.00,0.09
/archive/test/angry/PrivateTest_69727437.jpg,0.02,0.00,0.04,0.92,0.00,0.02
/archive/test/angry/PrivateTest_69790470.jpg,0.03,0.03,0.00,0.00,0.00,0.93
/archive/test/angry/PrivateTest_69886581.jpg,0.02,0.00,0.02,0.96,0.00,0.01
/archive/test/angry/PrivateTest_70053829.jpg,0.12,0.00,0.05,0.78,0.00,0.05
/archive/test/angry/PrivateTest_70112594.jpg,0.00,0.00,0.00,0.09,0.00,0.90
/archive/test/angry/PrivateTest_70570336.jpg,0.01,0.00,0.74,0.00,0.00,0.25
/archive/test/angry/PrivateTest_70603110.jpg,0.03,0.00,0.00,0.97,0.00,0.00
/archive/test/angry/PrivateTest_70837533.jpg,0.76,0.00,0.00,0.22,0.00,0.02
/archive/test/angry/PrivateTest_71268050.jpg,0.01,0.00,0.17,0.39,0.00,0.43
/archive/test/angry/PrivateTest_71295423.jpg,0.00,0.00,0.00,0.98,0.00,0.02
/archive/test/angry/PrivateTest_71429384.jpg,0.00,0.08,0.43,0.17,0.16,0.16
/archive/test/angry/PrivateTest_71947816.jpg,0.00,0.00,0.00,1.00,0.00,0.00
/archive/test/angry/PrivateTest_72495721.jpg,0.00,0.00,0.00,1.00,0.00,0.00
/archive/test/angry/PrivateTest_73119240.jpg,0.05,0.04,0.00,0.02,0.00,0.89
/archive/test/angry/PrivateTest_73130508.jpg,0.08,0.00,0.33,0.39,0.00,0.20
/archive/test/angry/PrivateTest_731447.jpg,0.01,0.02,0.36,0.13,0.01,0.46
/archive/test/angry/PrivateTest_73170949.jpg,0.03,0.00,0.00,0.97,0.00,0.00
/archive/test/angry/PrivateTest_73408654.jpg,0.00,0.00,0.00,1.00,0.00,0.00
/archive/test/angry/PrivateTest_73419397.jpg,0.00,0.02,0.51,0.24,0.04,0.20
/archive/test/angry/PrivateTest_73809809.jpg,0.00,0.00,0.00,0.42,0.15,0.42
/archive/test/angry/PrivateTest_73860110.jpg,0.00,0.00,0.00,1.00,0.00,0.00
/archive/test/angry/PrivateTest_73918107.jpg,0.01,0.00,0.00,0.99,0.00,0.00
/archive/test/angry/PrivateTest_73956607.jpg,0.00,0.02,0.48,0.27,0.03,0.20
/archive/test/angry/PrivateTest_74063382.jpg,0.16,0.00,0.03,0.81,0.00,0.00
/archive/test/angry/PrivateTest_74178058.jpg,0.01,0.04,0.50,0.23,0.03,0.19
/archive/test/angry/PrivateTest_74436169.jpg,0.00,0.00,0.00,0.80,0.00,0.19
/archive/test/angry/PrivateTest_74906280.jpg,0.03,0.00,0.93,0.01,0.00,0.03
/archive/test/angry/PrivateTest_75218231.jpg,0.00,0.00,0.01,0.88,0.00,0.12
/archive/test/angry/PrivateTest_75250209.jpg,0.00,0.00,0.00,1.00,0.00,0.00
/archive/test/angry/PrivateTest_7543291.jpg,0.01,0.00,0.18,0.18,0.00,0.63
/archive/test/angry/PrivateTest_75439838.jpg,0.00,0.00,0.10,0.52,0.02,0.35
/archive/test/angry/PrivateTest_75806988.jpg,0.08,0.00,0.00,0.92,0.00,0.00
/archive/test/angry/PrivateTest_7588358.jpg,0.01,0.00,0.00,0.99,0.00,0.00
/archive/test/angry/PrivateTest_7589926.jpg,0.02,0.63,0.00,0.00,0.00,0.34
/archive/test/angry/PrivateTest_7622844.jpg,0.00,0.00,0.00,1.00,0.00,0.00
/archive/test/angry/PrivateTest_76242706.jpg,0.01,0.10,0.31,0.16,0.01,0.41
/archive/test/angry/PrivateTest_76550689.jpg,0.01,0.00,0.15,0.68,0.02,0.15
/archive/test/angry/PrivateTest_76832798.jpg,0.03,0.00,0.02,0.00,0.00,0.95
/archive/test/angry/PrivateTest_76837327.jpg,0.01,0.00,0.88,0.01,0.00,0.11
/archive/test/angry/PrivateTest_76880087.jpg,0.03,0.00,0.00,0.97,0.00,0.00
/archive/test/angry/PrivateTest_77007111.jpg,0.07,0.00,0.18,0.01,0.00,0.74
/archive/test/angry/PrivateTest_77114722.jpg,0.00,0.00,0.00,0.05,0.00,0.95
/archive/test/angry/PrivateTest_77134887.jpg,0.44,0.00,0.00,0.56,0.00,0.01
/archive/test/angry/PrivateTest_77446000.jpg,0.00,0.00,0.00,1.00,0.00,0.00
/archive/test/angry/PrivateTest_77773648.jpg,0.00,0.00,0.00,0.33,0.00,0.67
/archive/test/angry/PrivateTest_77781106.jpg,0.00,0.00,0.03,0.43,0.07,0.46
/archive/test/angry/PrivateTest_7783111.jpg,0.01,0.00,0.12,0.01,0.00,0.86
/archive/test/angry/PrivateTest_78045498.jpg,0.00,0.00,0.00,0.36,0.17,0.47
/archive/test/angry/PrivateTest_78158043.jpg,0.00,0.00,0.00,1.00,0.00,0.00
/archive/test/angry/PrivateTest_7833671.jpg,0.48,0.00,0.01,0.50,0.00,0.00
/archive/test/angry/PrivateTest_79141944.jpg,0.02,0.00,0.87,0.02,0.00,0.09
/archive/test/angry/PrivateTest_79419543.jpg,0.00,0.00,0.00,0.96,0.00,0.03
/archive/test/angry/PrivateTest_7969511.jpg,0.00,0.00,0.00,0.74,0.06,0.20
/archive/test/angry/PrivateTest_7977596.jpg,0.95,0.00,0.00,0.04,0.00,0.00
/archive/test/angry/PrivateTest_80005081.jpg,0.00,0.03,0.19,0.36,0.07,0.34
/archive/test/angry/PrivateTest_80153374.jpg,0.18,0.00,0.00,0.82,0.00,0.00
/archive/test/angry/PrivateTest_80493061.jpg,0.03,0.00,0.00,0.97,0.00,0.00
/archive/test/angry/PrivateTest_80645015.jpg,0.00,0.00,0.00,0.86,0.00,0.14
/archive/test/angry/PrivateTest_80741454.jpg,0.00,0.00,0.00,1.00,0.00,0.00
/archive/test/angry/PrivateTest_8109968.jpg,0.01,0.00,0.91,0.00,0.00,0.08
/archive/test/angry/PrivateTest_81470485.jpg,0.02,0.00,0.42,0.39,0.00,0.17
/archive/test/angry/PrivateTest_8186613.jpg,0.00,0.00,0.00,1.00,0.00,0.00
/archive/test/angry/PrivateTest_81957564.jpg,0.03,0.00,0.67,0.22,0.00,0.08
/archive/test/angry/PrivateTest_82666968.jpg,0.00,0.00,0.00,1.00,0.00,0.00
/archive/test/angry/PrivateTest_82725382.jpg,0.01,0.00,0.31,0.08,0.00,0.60
/archive/test/angry/PrivateTest_8276334.jpg,0.49,0.00,0.00,0.00,0.00,0.51
/archive/test/angry/PrivateTest_82822639.jpg,0.04,0.00,0.03,0.93,0.00,0.00
/archive/test/angry/PrivateTest_82837122.jpg,0.00,0.00,0.00,1.00,0.00,0.00
/archive/test/angry/PrivateTest_82849971.jpg,0.00,0.03,0.03,0.21,0.02,0.70
/archive/test/angry/PrivateTest_82869856.jpg,0.01,0.00,0.70,0.14,0.00,0.16
/archive/test/angry/PrivateTest_83094105.jpg,0.00,0.00,0.00,0.64,0.00,0.36
/archive/test/angry/PrivateTest_8328778.jpg,0.01,0.00,0.00,0.99,0.00,0.00
/archive/test/angry/PrivateTest_83425567.jpg,0.24,0.55,0.00,0.00,0.00,0.21
/archive/test/angry/PrivateTest_83885737.jpg,0.01,0.00,0.01,0.94,0.00,0.04
/archive/test/angry/PrivateTest_84105442.jpg,0.00,0.00,0.00,0.57,0.00,0.43
/archive/test/angry/PrivateTest_84211245.jpg,0.00,0.00,0.14,0.02,0.00,0.84
/archive/test/angry/PrivateTest_84324988.jpg,0.00,0.00,0.00,0.92,0.00,0.08
/archive/test/angry/PrivateTest_85003347.jpg,0.00,0.00,0.30,0.23,0.04,0.42
/archive/test/angry/PrivateTest_85837893.jpg,0.01,0.00,0.90,0.00,0.00,0.09
/archive/test/angry/PrivateTest_86017870.jpg,0.00,0.00,0.00,1.00,0.00,0.00
/archive/test/angry/PrivateTest_86408178.jpg,0.00,0.00,0.00,1.00,0.00,0.00
/archive/test/angry/PrivateTest_86483004.jpg,0.02,0.00,0.57,0.03,0.00,0.38
/archive/test/angry/PrivateTest_86563903.jpg,0.02,0.00,0.94,0.00,0.00,0.04
/archive/test/angry/PrivateTest_86650314.jpg,0.01,0.00,0.80,0.01,0.00,0.18
/archive/test/angry/PrivateTest_87046596.jpg,0.00,0.00,0.00,1.00,0.00,0.00
/archive/test/angry/PrivateTest_87526826.jpg,0.00,0.00,0.00,0.94,0.00,0.06
/archive/test/angry/PrivateTest_87767900.jpg,0.00,0.00,0.00,1.00,0.00,0.00
/archive/test/angry/PrivateTest_87989162.jpg,0.11,0.00,0.44,0.44,0.00,0.02
/archive/test/angry/PrivateTest_88089430.jpg,0.12,0.00,0.19,0.69,0.00,0.00
/archive/test/angry/PrivateTest_88305.jpg,0.01,0.00,0.94,0.00,0.00,0.05
/archive/test/angry/PrivateTest_88609358.jpg,0.01,0.00,0.45,0.11,0.00,0.43
/archive/test/angry/PrivateTest_88658250.jpg,0.01,0.00,0.98,0.00,0.00,0.01
/archive/test/angry/PrivateTest_88790866.jpg,0.01,0.00,0.90,0.00,0.00,0.09
/archive/test/angry/PrivateTest_88795628.jpg,0.57,0.00,0.01,0.40,0.00,0.01
/archive/test/angry/PrivateTest_88815839.jpg,0.02,0.00,0.00,0.98,0.00,0.00
/archive/test/angry/PrivateTest_88826392.jpg,0.00,0.00,0.00,0.99,0.00,0.01
/archive/test/angry/PrivateTest_8892314.jpg,0.00,0.00,0.00,1.00,0.00,0.00
/archive/test/angry/PrivateTest_88933199.jpg,0.01,0.00,0.28,0.62,0.00,0.09
/archive/test/angry/PrivateTest_89289950.jpg,0.16,0.00,0.77,0.01,0.00,0.06
/archive/test/angry/PrivateTest_89371223.jpg,0.08,0.00,0.88,0.01,0.00,0.03
/archive/test/angry/PrivateTest_89959696.jpg,1.00,0.00,0.00,0.00,0.00,0.00
/archive/test/angry/PrivateTest_89997268.jpg,0.00,0.00,0.00,0.06,0.00,0.94
/archive/test/angry/PrivateTest_90059936.jpg,0.01,0.00,0.01,0.35,0.00,0.64
/archive/test/angry/PrivateTest_90197248.jpg,0.01,0.00,0.70,0.11,0.00,0.17
/archive/test/angry/PrivateTest_90514331.jpg,0.14,0.01,0.00,0.00,0.00,0.85
/archive/test/angry/PrivateTest_90676809.jpg,0.01,0.00,0.13,0.83,0.00,0.03
/archive/test/angry/PrivateTest_9084163.jpg,0.78,0.00,0.00,0.02,0.00,0.19
/archive/test/angry/PrivateTest_91006137.jpg,0.00,0.00,0.02,0.05,0.00,0.93
/archive/test/angry/PrivateTest_91030295.jpg,0.04,0.00,0.09,0.36,0.00,0.51
/archive/test/angry/PrivateTest_91043500.jpg,1.00,0.00,0.00,0.00,0.00,0.00
/archive/test/angry/PrivateTest_91160429.jpg,0.22,0.00,0.68,0.01,0.00,0.10
/archive/test/angry/PrivateTest_91377915.jpg,0.02,0.00,0.00,0.98,0.00,0.00
/archive/test/angry/PrivateTest_91554872.jpg,0.04,0.00,0.02,0.82,0.00,0.13
/archive/test/angry/PrivateTest_92109608.jpg,0.00,0.00,0.00,0.98,0.00,0.02
/archive/test/angry/PrivateTest_92905981.jpg,0.00,0.00,0.00,1.00,0.00,0.00
/archive/test/angry/PrivateTest_92990358.jpg,0.01,0.01,0.57,0.05,0.00,0.35
/archive/test/angry/PrivateTest_93032381.jpg,0.80,0.00,0.00,0.00,0.00,0.20
/archive/test/angry/PrivateTest_93097888.jpg,0.01,0.00,0.86,0.01,0.00,0.13
/archive/test/angry/PrivateTest_93138251.jpg,0.00,0.00,0.00,0.81,0.00,0.19
/archive/test/angry/PrivateTest_93235151.jpg,0.02,0.00,0.01,0.97,0.00,0.00
/archive/test/angry/PrivateTest_93290935.jpg,1.00,0.00,0.00,0.00,0.00,0.00
/archive/test/angry/PrivateTest_93458195.jpg,0.00,0.00,0.01,0.95,0.00,0.04
/archive/test/angry/PrivateTest_93463858.jpg,0.00,0.00,0.00,1.00,0.00,0.00
/archive/test/angry/PrivateTest_93613500.jpg,0.00,0.00,0.02,0.79,0.00,0.18
/archive/test/angry/PrivateTest_93771241.jpg,0.00,0.00,0.00,0.33,0.09,0.58
/archive/test/angry/PrivateTest_93912196.jpg,0.01,0.00,0.03,0.91,0.00,0.06
/archive/test/angry/PrivateTest_94363717.jpg,1.00,0.00,0.00,0.00,0.00,0.00
/archive/test/angry/PrivateTest_94431780.jpg,0.05,0.00,0.01,0.00,0.00,0.94
/archive/test/angry/PrivateTest_94592259.jpg,0.93,0.00,0.00,0.07,0.00,0.00
/archive/test/angry/PrivateTest_94619149.jpg,0.00,0.01,0.19,0.38,0.07,0.35
/archive/test/angry/PrivateTest_9486917.jpg,0.01,0.00,0.95,0.00,0.00,0.04
/archive/test/angry/PrivateTest_95178171.jpg,0.00,0.00,0.00,1.00,0.00,0.00
/archive/test/angry/PrivateTest_95380145.jpg,0.00,0.00,0.07,0.52,0.01,0.40
/archive/test/angry/PrivateTest_95676588.jpg,0.25,0.00,0.00,0.75,0.00,0.00
/archive/test/angry/PrivateTest_95983220.jpg,0.00,0.00,0.01,0.60,0.00,0.39
/archive/test/angry/PrivateTest_96028430.jpg,0.02,0.01,0.30,0.05,0.00,0.61
/archive/test/angry/PrivateTest_96123615.jpg,0.00,0.00,0.04,0.22,0.00,0.74
/archive/test/angry/PrivateTest_96606536.jpg,0.12,0.04,0.00,0.00,0.00,0.84
/archive/test/angry/PrivateTest_96963692.jpg,0.00,0.00,0.00,1.00,0.00,0.00
/archive/test/angry/PrivateTest_97025951.jpg,0.14,0.00,0.12,0.62,0.00,0.11
/archive/test/angry/PrivateTest_97227751.jpg,0.00,0.00,0.00,0.56,0.05,0.39
/archive/test/angry/PrivateTest_97823562.jpg,0.02,0.00,0.20,0.32,0.00,0.46
/archive/test/angry/PrivateTest_97911314.jpg,0.04,0.00,0.03,0.89,0.00,0.04
/archive/test/angry/PrivateTest_97952692.jpg,0.00,0.00,0.00,1.00,0.00,0.00
/archive/test/angry/PrivateTest_97993950.jpg,0.00,0.00,0.00,1.00,0.00,0.00
/archive/test/angry/PrivateTest_98301490.jpg,0.86,0.01,0.00,0.01,0.00,0.12
/archive/test/angry/PrivateTest_98386339.jpg,0.00,0.00,0.00,1.00,0.00,0.00
/archive/test/angry/PrivateTest_98403294.jpg,0.00,0.00,0.00,0.70,0.04,0.26
/archive/test/angry/PrivateTest_9877914.jpg,0.00,0.00,0.00,1.00,0.00,0.00
/archive/test/angry/PrivateTest_98810281.jpg,0.00,0.00,0.00,1.00,0.00,0.00
/archive/test/angry/PrivateTest_98865793.jpg,0.04,0.00,0.91,0.01,0.00,0.04
/archive/test/angry/PrivateTest_99012891.jpg,0.00,0.00,0.09,0.24,0.00,0.67
/archive/test/angry/PrivateTest_99179335.jpg,0.00,0.00,0.01,0.66,0.03,0.30
/archive/test/angry/PrivateTest_99260703.jpg,0.04,0.00,0.00,0.00,0.00,0.96
/archive/test/angry/PrivateTest_99414064.jpg,1.00,0.00,0.00,0.00,0.00,0.00
/archive/test/angry/PrivateTest_99430137.jpg,0.01,0.00,0.71,0.07,0.00,0.22
/archive/test/angry/PrivateTest_99491057.jpg,0.00,0.00,0.00,1.00,0.00,0.00
/archive/test/angry/PrivateTest_99528552.jpg,0.00,0.00,0.00,1.00,0.00,0.00
/archive/test/angry/PrivateTest_99739773.jpg,0.06,0.02,0.00,0.00,0.00,0.92
/archive/test/angry/PrivateTest_99757533.jpg,0.00,0.00,0.00,0.65,0.06,0.29
/archive/test/angry/PrivateTest_99855040.jpg,0.00,0.00,0.00,0.63,0.00,0.37
/archive/test/angry/PrivateTest_99901650.jpg,0.00,0.00,0.00,1.00,0.00,0.00
/archive/test/angry/PublicTest_10116449.jpg,0.01,0.01,0.20,0.34,0.02,0.43
/archive/test/angry/PublicTest_10813312.jpg,0.00,0.00,0.00,0.98,0.00,0.01
/archive/test/angry/PublicTest_11521746.jpg,0.00,0.00,0.00,0.80,0.01,0.18
/archive/test/angry/PublicTest_11832974.jpg,0.00,0.00,0.00,1.00,0.00,0.00
/archive/test/angry/PublicTest_12296139.jpg,0.02,0.00,0.43,0.34,0.00,0.20
/archive/test/angry/PublicTest_12326319.jpg,1.00,0.00,0.00,0.00,0.00,0.00
/archive/test/angry/PublicTest_12693575.jpg,0.00,0.00,0.00,1.00,0.00,0.00
/archive/test/angry/PublicTest_12700974.jpg,0.25,0.00,0.00,0.75,0.00,0.00
/archive/test/angry/PublicTest_12751829.jpg,0.11,0.00,0.02,0.75,0.00,0.12
/archive/test/angry/PublicTest_12871755.jpg,0.11,0.00,0.59,0.20,0.00,0.10
/archive/test/angry/PublicTest_12919755.jpg,0.11,0.00,0.21,0.00,0.00,0.68
/archive/test/angry/PublicTest_1355981.jpg,0.00,0.00,0.00,0.78,0.00,0.21
/archive/test/angry/PublicTest_13591263.jpg,0.01,0.00,0.88,0.00,0.00,0.11
/archive/test/angry/PublicTest_1373732.jpg,0.20,0.00,0.00,0.80,0.00,0.00
/archive/test/angry/PublicTest_13953782.jpg,0.95,0.00,0.00,0.00,0.00,0.05
/archive/test/angry/PublicTest_14075653.jpg,0.07,0.00,0.56,0.36,0.00,0.00
/archive/test/angry/PublicTest_1419488.jpg,0.01,0.00,0.13,0.69,0.00,0.16
/archive/test/angry/PublicTest_14387765.jpg,0.00,0.00,0.00,0.47,0.21,0.32
/archive/test/angry/PublicTest_14388186.jpg,0.00,0.00,0.00,0.97,0.00,0.03
/archive/test/angry/PublicTest_14561390.jpg,0.01,0.00,0.65,0.05,0.00,0.29
/archive/test/angry/PublicTest_1460129.jpg,0.00,0.00,0.00,0.98,0.00,0.02
/archive/test/angry/PublicTest_1463394.jpg,1.00,0.00,0.00,0.00,0.00,0.00
/archive/test/angry/PublicTest_14798104.jpg,0.44,0.00,0.00,0.56,0.00,0.00
/archive/test/angry/PublicTest_15140838.jpg,1.00,0.00,0.00,0.00,0.00,0.00
/archive/test/angry/PublicTest_15411158.jpg,0.03,0.00,0.04,0.92,0.00,0.01
/archive/test/angry/PublicTest_16131911.jpg,0.84,0.00,0.00,0.00,0.00,0.16
/archive/test/angry/PublicTest_16745237.jpg,0.00,0.00,0.00,0.26,0.00,0.74
/archive/test/angry/PublicTest_16770619.jpg,0.00,0.00,0.05,0.53,0.00,0.42
/archive/test/angry/PublicTest_17017376.jpg,0.68,0.00,0.00,0.32,0.00,0.00
/archive/test/angry/PublicTest_17026620.jpg,0.01,0.00,0.00,0.97,0.00,0.03
/archive/test/angry/PublicTest_17116818.jpg,0.00,0.00,0.00,1.00,0.00,0.00
/archive/test/angry/PublicTest_17320024.jpg,0.00,0.00,0.00,1.00,0.00,0.00
/archive/test/angry/PublicTest_17410266.jpg,0.00,0.00,0.00,1.00,0.00,0.00
/archive/test/angry/PublicTest_17487264.jpg,0.00,0.01,0.09,0.39,0.22,0.28
/archive/test/angry/PublicTest_17560953.jpg,0.00,0.00,0.00,0.94,0.00,0.06
/archive/test/angry/PublicTest_17598880.jpg,0.00,0.00,0.00,0.43,0.00,0.57
/archive/test/angry/PublicTest_17614009.jpg,0.05,0.00,0.14,0.01,0.00,0.80
/archive/test/angry/PublicTest_17954875.jpg,0.42,0.00,0.07,0.33,0.00,0.18
/archive/test/angry/PublicTest_17986076.jpg,0.00,0.00,0.00,1.00,0.00,0.00
/archive/test/angry/PublicTest_18058366.jpg,0.02,0.00,0.57,0.02,0.00,0.39
/archive/test/angry/PublicTest_18063934.jpg,0.01,0.00,0.41,0.40,0.01,0.17
/archive/test/angry/PublicTest_18087247.jpg,0.03,0.00,0.00,0.97,0.00,0.00
/archive/test/angry/PublicTest_18131739.jpg,0.01,0.00,0.00,0.99,0.00,0.00
/archive/test/angry/PublicTest_18274972.jpg,0.00,0.00,0.00,1.00,0.00,0.00
/archive/test/angry/PublicTest_18401679.jpg,0.00,0.00,0.00,1.00,0.00,0.00
/archive/test/angry/PublicTest_18467095.jpg,0.04,0.00,0.65,0.30,0.00,0.01
/archive/test/angry/PublicTest_18471170.jpg,0.03,0.00,0.00,0.96,0.00,0.00
/archive/test/angry/PublicTest_18490757.jpg,1.00,0.00,0.00,0.00,0.00,0.00
/archive/test/angry/PublicTest_18509921.jpg,0.00,0.00,0.00,1.00,0.00,0.00
/archive/test/angry/PublicTest_18682426.jpg,0.00,0.00,0.01,0.61,0.00,0.38
/archive/test/angry/PublicTest_18770630.jpg,0.08,0.00,0.84,0.06,0.00,0.03
/archive/test/angry/PublicTest_19183266.jpg,0.00,0.00,0.00,0.70,0.01,0.29
/archive/test/angry/PublicTest_19319090.jpg,0.28,0.00,0.01,0.71,0.00,0.00
/archive/test/angry/PublicTest_19679720.jpg,0.23,0.00,0.55,0.19,0.00,0.04
/archive/test/angry/PublicTest_1990985.jpg,0.00,0.00,0.00,1.00,0.00,0.00
/archive/test/angry/PublicTest_20045813.jpg,0.00,0.00,0.00,0.87,0.00,0.13
/archive/test/angry/PublicTest_20725544.jpg,0.03,0.00,0.04,0.04,0.00,0.90
/archive/test/angry/PublicTest_20761396.jpg,0.03,0.00,0.41,0.00,0.00,0.56
/archive/test/angry/PublicTest_20874883.jpg,0.03,0.00,0.16,0.80,0.00,0.01
/archive/test/angry/PublicTest_21110779.jpg,0.00,0.02,0.41,0.27,0.07,0.22
/archive/test/angry/PublicTest_21226976.jpg,0.02,0.00,0.26,0.70,0.00,0.02
/archive/test/angry/PublicTest_21334851.jpg,1.00,0.00,0.00,0.00,0.00,0.00
/archive/test/angry/PublicTest_21498023.jpg,0.00,0.00,0.00,1.00,0.00,0.00
/archive/test/angry/PublicTest_22161894.jpg,0.02,0.00,0.00,0.19,0.00,0.79
/archive/test/angry/PublicTest_22423869.jpg,0.01,0.00,0.00,0.26,0.00,0.73
/archive/test/angry/PublicTest_22516549.jpg,0.00,0.00,0.00,0.44,0.20,0.36
/archive/test/angry/PublicTest_22869801.jpg,0.02,0.00,0.00,0.98,0.00,0.00
/archive/test/angry/PublicTest_23643566.jpg,0.00,0.00,0.00,0.95,0.00,0.05
/archive/test/angry/PublicTest_2392824.jpg,0.00,0.00,0.00,0.98,0.00,0.02
/archive/test/angry/PublicTest_23991674.jpg,0.00,0.00,0.00,1.00,0.00,0.00
/archive/test/angry/PublicTest_24150762.jpg,1.00,0.00,0.00,0.00,0.00,0.00
/archive/test/angry/PublicTest_24586863.jpg,0.00,0.00,0.00,1.00,0.00,0.00
/archive/test/angry/PublicTest_24668305.jpg,0.02,0.01,0.33,0.05,0.00,0.59
/archive/test/angry/PublicTest_2489773.jpg,0.02,0.00,0.04,0.84,0.00,0.10
/archive/test/angry/PublicTest_24929049.jpg,0.00,0.00,0.01,0.89,0.01,0.08
/archive/test/angry/PublicTest_25092940.jpg,0.00,0.00,0.00,1.00,0.00,0.00
/archive/test/angry/PublicTest_25391358.jpg,0.02,0.02,0.01,0.12,0.00,0.82
/archive/test/angry/PublicTest_25439815.jpg,0.04,0.01,0.28,0.38,0.00,0.30
/archive/test/angry/PublicTest_25544065.jpg,0.02,0.00,0.35,0.48,0.00,0.15
/archive/test/angry/PublicTest_25592242.jpg,0.46,0.00,0.03,0.50,0.00,0.01
/archive/test/angry/PublicTest_26045537.jpg,0.00,0.00,0.00,0.00,0.00,1.00
/archive/test/angry/PublicTest_26506006.jpg,0.01,0.03,0.34,0.14,0.04,0.44
/archive/test/angry/PublicTest_26532100.jpg,0.00,0.00,0.00,0.49,0.12,0.38
/archive/test/angry/PublicTest_27052118.jpg,0.01,0.00,0.56,0.16,0.01,0.25
/archive/test/angry/PublicTest_27220144.jpg,0.00,0.00,0.02,0.06,0.00,0.93
/archive/test/angry/PublicTest_27236898.jpg,0.23,0.58,0.00,0.00,0.00,0.20
/archive/test/angry/PublicTest_27318961.jpg,0.10,0.00,0.62,0.28,0.00,0.00
/archive/test/angry/PublicTest_27364438.jpg,0.00,0.00,0.01,0.71,0.00,0.28
/archive/test/angry/PublicTest_27793599.jpg,0.01,0.00,0.66,0.06,0.00,0.27
/archive/test/angry/PublicTest_28052854.jpg,0.90,0.00,0.01,0.07,0.00,0.02
/archive/test/angry/PublicTest_28086839.jpg,0.00,0.00,0.00,0.00,0.00,1.00
/archive/test/angry/PublicTest_28247215.jpg,0.01,0.00,0.19,0.63,0.00,0.17
